Dis No,Hazard  Group,Hazard Type,Specific Hazard Name,Hazard Type Final,ISO,Data Source Type,Source Level,Source Origin,Reliability Rating,Start Year,Start Month,Start Day,End Year,End Month,End Day,Event Season,Data Entry Date,Data Last Updated,Magnitude,Magnitude Scale,Region,Country,Total Deaths,No. Affected,Location,Total Economic Loss,No. Houses Damaged/Destroyed,No. Houses Damaged,No. Houses Destroyed,No. Infrastucture Destroyed/Damaged,Gender Data Availability,No.Gender Female,No.Gender Male,No. Gender Other,No. Children,No. Disabled Population,Glide Number,Source Website,Complimentry Resources,
MET-20240414-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,4,14,2024,0,0,Spring,28/12/2025,1/29/2026,12,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prijepolje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240331-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,31,2024,0,0,Spring,28/12/2025,1/29/2026,15,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240322-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,22,2024,0,0,Spring,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240408-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,4,8,2024,0,0,Spring,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Nova Varoš,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240323-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,23,2024,0,0,Spring,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240414-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,4,14,2024,0,0,Spring,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240406-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,4,6,2024,0,0,Spring,28/12/2025,1/29/2026,20,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240401-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,4,1,2024,0,0,Spring,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Priboj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prijepolju,
MET-20240217-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,2,17,2024,0,0,Winter,28/12/2025,1/29/2026,20,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sjenica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Novom Pazaru,
MET-20240329-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,29,2024,0,0,Spring,28/12/2025,1/29/2026,3000,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Novi Pazar-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Novom Pazaru,
MET-20240209-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,2,9,2024,0,0,Winter,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Brus,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Kruševcu,Požar niskog rastinja koji je zahvatio mešovitu šumu na površini od 30ha.
MET-20240323-WBTC-SRB-0002,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,23,2024,0,0,Spring,28/12/2025,1/29/2026,50,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,Gorelo je nisko rastinje u hrastovoj šumi na površini oko 50ha
MET-20240323-WBTC-SRB-0003,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,3,23,2024,0,0,Spring,28/12/2025,1/29/2026,50,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,"Gorela je trava, nisko rastinje i lišće u hrastovoj šumi na 50ha"
MET-20240226-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,2,26,2024,0,0,Winter,28/12/2025,1/29/2026,30,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,Požar niskog rastinja kroz hrastovu i bukovu šumu
MET-20240210-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,2,10,2024,0,0,Winter,28/12/2025,1/29/2026,20,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,
MET-20240206-WBTC-SRB-0001,MeteorologicalHazards,Fires,ForestFires,fire,SRB,1,1,Desinventar,Very High,2024,2,6,2024,0,0,Winter,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS Prokuplje,
MET-20240509-WBTC-SRB-0001,MeteorologicalHazards,Storm,Hailstorm,storm,SRB,1,1,Desinventar,Very High,2024,5,9,2024,0,0,Spring,28/12/2025,1/29/2026,5,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Boljevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Nišu,
MET-20240622-WBTC-SRB-0001,MeteorologicalHazards,Storm,Windstorm,storm,SRB,1,1,Desinventar,Very High,2024,6,22,2024,0,0,Summer,12/29/2025,1/29/2026,570,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Valjevo-Grad,N/A,145,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
MET-20240622-WBTC-SRB-0002,MeteorologicalHazards,Storm,Windstorm,storm,SRB,1,1,Desinventar,Very High,2024,6,22,2024,0,0,Summer,12/29/2025,1/29/2026,644,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Osečina,N/A,516,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,,
HYDRO-20230815-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,8,15,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Malo Crniće,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
HYDRO-20230816-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,8,16,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Petrovac Na Mlavi,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,Sva naseljena mesta opštine Petrovac na mlavi bila su pogođena poplavom  koja e nastala izlivanjem reka prvog i dvrugog reda.
HYDRO-20230816-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,8,16,2023,0,0,Summer,28/12/2025,1/29/2026,150,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žagubica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
HYDRO-20230615-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vladičin Han,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Vranju,Usled obilnih padavina došlo je poplave i pojave bujičnih voda na teritoriji opštine.
HYDRO-20230622-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,22,2023,0,0,Summer,28/12/2025,1/29/2026,150,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Osečina,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Valjevu,
HYDRO-20230615-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,965,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kraljevo-Grad,N/A,179,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Kraljevu,
HYDRO-20230527-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,27,2023,0,0,Spring,28/12/2025,1/29/2026,33,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vrnjačka Banja,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Kraljevu,
HYDRO-20230612-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,12,2023,0,0,Summer,28/12/2025,1/29/2026,52,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Rekovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Jagodini,
HYDRO-20230612-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,12,2023,0,0,Summer,28/12/2025,1/29/2026,937,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Svilajnac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Jagodini,
HYDRO-20230613-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,13,2023,0,0,Summer,28/12/2025,1/29/2026,1614,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Paraćin,N/A,26,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Jagodini,
HYDRO-20230604-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,4,2023,0,0,Summer,28/12/2025,1/29/2026,1470,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Jagodina-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Jagodini,
HYDRO-20230619-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,19,2023,0,0,Summer,28/12/2025,1/29/2026,2,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Grocka,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,14,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,7,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,2,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,16,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,44,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,362,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230616-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,583,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beograd-Lazarevac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,Grad Beograd,
HYDRO-20230612-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,12,2023,0,0,Summer,28/12/2025,1/29/2026,204,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Sokobanja,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Zaječaru,
HYDRO-20230529-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,29,2023,0,0,Spring,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Beočin,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Novom Sadu,
HYDRO-20230615-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,160,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,5,Medveða,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Leskovcu,"Pojave bujičnog karaktera, najveća šteta na putnoj infrastrukturi."
HYDRO-20230616-WBTC-SRB-0007,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,620,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Bojnik,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Leskovcu,
HYDRO-20230616-WBTC-SRB-0008,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,145,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Lebane,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Leskovcu,
HYDRO-20230526-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,26,2023,0,0,Spring,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,20,Irig,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Sremskoj Mitrovici,
HYDRO-20230616-WBTC-SRB-0009,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Rača,N/A,12,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Kragujevcu,
HYDRO-20230616-WBTC-SRB-0010,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,210,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aranðelovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Kragujevcu,
HYDRO-20230616-WBTC-SRB-0011,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Topola,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Kragujevcu,
HYDRO-20230615-WBTC-SRB-0004,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,42,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kragujevac-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Kragujevcu,
HYDRO-20230531-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,31,2023,0,0,Spring,28/12/2025,1/29/2026,1500,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Vladimirci,N/A,5,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Šapcu,
HYDRO-20230531-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,31,2023,0,0,Spring,28/12/2025,1/29/2026,750,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Šabac-Grad,N/A,97,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Šapcu,
HYDRO-20230518-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,18,2023,0,0,Spring,28/12/2025,1/29/2026,1973,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Koceljeva,N/A,27,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Šapcu,
HYDRO-20230531-WBTC-SRB-0003,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,31,2023,0,0,Spring,28/12/2025,1/29/2026,1556,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Loznica-Grad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Šapcu,
HYDRO-20230606-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,6,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Aleksandrovac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Kruševcu,
HYDRO-20230618-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,18,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Pirot,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Pirotu,
HYDRO-20230620-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,20,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Dimitrovgrad,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Pirotu,
HYDRO-20230530-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,5,30,2023,0,0,Spring,28/12/2025,1/29/2026,10,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Babušnica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Pirotu,
HYDRO-20230613-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,13,2023,0,0,Summer,28/12/2025,1/29/2026,39,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Ražanj,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,UVS u Nišu,
HYDRO-20230616-WBTC-SRB-0012,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,650,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žitoraða,N/A,73,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,
HYDRO-20230615-WBTC-SRB-0005,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,469,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kuršumlija,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,
HYDRO-20230615-WBTC-SRB-0006,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,15,2023,0,0,Summer,28/12/2025,1/29/2026,150,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Prokuplje,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Prokuplju,"Komisija za procenu štete izvršila je procenu i to :3.910.000,00 dinara na poljorivredi, 43.581.000,00 na objekte javne namene, 15.000.000,00 na stambenim objektima i 249.900.000,00 na infrastrukturi (ukupno 312.391.000,00)."
HYDRO-20230617-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,17,2023,0,0,Summer,28/12/2025,1/29/2026,197,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Golubac,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
HYDRO-20230620-WBTC-SRB-0002,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,20,2023,0,0,Summer,28/12/2025,1/29/2026,N/A,N/A,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žabari,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
HYDRO-20230602-WBTC-SRB-0001,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,2,2023,0,0,Summer,28/12/2025,1/29/2026,100,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Žagubica,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
HYDRO-20230616-WBTC-SRB-0013,HydrologicalHazards,Floods,RiverineFlood,flood,SRB,1,1,Desinventar,Very High,2023,6,16,2023,0,0,Summer,28/12/2025,1/29/2026,105,Hectar,Western Balkans & Türkiye & Cyprus,Serbia,N/A,N/A,Kućevo,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,https://www.desinventar.net/,OVS u Požarevcu,
